player_id,player_name,shoots,draft_team_name,experience,nba_debut,position_1,position_2,position_3,position_4,position_5,position_6,draft_year,height_cm,weight_kg,age,draft_round_pick_rank,draft_overall_pick_rank,career_points,career_total_rebound_pct,career_assists_pct,career_field_goal_pct,career_three_point_pct,career_free_throw_pct,career_effective_fg_pct,career_per,career_win_shares
hardeja01,james harden,left,oklahoma city thunder,16.0,2009,point guard,shooting guard,,,,,2009,196.0,100.0,36,3,3,24.1,5.6,7.2,43.9,36.3,86.1,52.5,23.7,174.7
georgpa01,paul george,right,indiana pacers,15.0,2010,small forward,power forward,,shooting guard,,,2010,203.0,100.0,35,10,10,20.6,6.3,3.7,44.0,38.3,85.3,52.0,19.2,89.5
walkeke02,kemba walker,right,charlotte bobcats,,2011,point guard,,,,,,2011,183.0,83.0,35,9,9,,,,,,,,,
bealbr01,bradley beal,right,washington wizards,13.0,2012,shooting guard,,,,,,2012,193.0,94.0,32,3,3,21.5,4.1,4.3,46.4,37.6,82.1,52.7,18.0,58.6
lillada01,damian lillard,right,portland trail blazers,13.0,2012,point guard,,,,,,2012,188.0,88.0,35,6,6,25.1,4.3,6.7,43.9,37.1,89.9,52.3,22.2,118.4
duranke01,kevin durant,right,seattle supersonics,17.0,2007,small forward,power forward,,shooting guard,,,2007,211.0,109.0,37,2,2,27.2,7.0,4.4,50.2,39.0,88.2,55.4,24.8,175.4
antetgi01,giannis antetokounmpo,right,milwaukee bucks,12.0,2013,power forward,small forward,point guard,,shooting guard,,2013,211.0,110.0,31,15,15,23.9,9.9,5.0,55.1,28.4,69.3,57.0,25.8,120.8
curryst01,stephen curry,right,golden state warriors,16.0,2009,point guard,,,,,,2009,188.0,84.0,37,7,7,24.7,4.7,6.4,47.1,42.3,91.1,58.2,23.5,143.1
townska01,karl-anthony towns,right,minnesota timberwolves,10.0,2015,center,power forward,,,,,2015,213.0,112.0,30,1,1,23.1,11.1,3.2,52.4,40.0,83.7,57.7,23.8,85.1
griffbl01,blake griffin,right,los angeles clippers,,2010,power forward,center,,,,,2009,206.0,113.0,36,1,1,,,,,,,,,
mitchdo01,donovan mitchell,right,denver nuggets,8.0,2017,shooting guard,point guard,,,,,2017,190.0,97.0,29,13,13,24.7,4.3,4.7,44.9,36.6,84.0,52.6,20.0,51.9
embiijo01,joel embiid,right,philadelphia 76ers,9.0,2016,center,,,,,,2014,213.0,127.0,31,3,3,27.7,11.0,3.7,50.1,33.9,82.8,53.4,28.2,64.9
aldrila01,lamarcus aldridge,right,chicago bulls,,2006,power forward,center,,,,,2006,211.0,113.0,40,2,2,,,,,,,,,
russeda01,d'angelo russell,left,los angeles lakers,10.0,2015,point guard,,,,,,2015,190.0,87.0,29,2,2,17.3,3.4,5.7,42.7,36.5,79.6,51.3,16.2,26.5
bookede01,devin booker,right,phoenix suns,10.0,2015,shooting guard,point guard,,,,,2015,198.0,93.0,29,13,13,24.4,4.0,5.2,46.4,35.4,87.3,52.1,18.9,51.5
hieldbu01,buddy hield,right,new orleans pelicans,9.0,2016,shooting guard,small forward,,,,,2016,193.0,100.0,33,6,6,15.0,4.1,2.5,43.3,39.7,85.8,55.1,14.3,27.7
thompkl01,klay thompson,right,golden state warriors,12.0,2011,shooting guard,small forward,,,,,2011,196.0,97.0,35,11,11,19.1,3.5,2.3,45.1,41.1,86.0,54.9,15.8,57.1
westbru01,russell westbrook,right,seattle supersonics,17.0,2008,point guard,,,,,,2008,193.0,91.0,37,4,4,21.2,7.0,8.0,43.9,30.5,77.2,47.1,21.6,112.5
vucevni01,nikola vuäeviä,right,philadelphia 76ers,14.0,2011,center,,,,,,2011,208.0,118.0,35,16,16,17.2,10.5,2.9,49.7,34.8,77.0,52.9,20.1,79.9
harrito02,tobias harris,right,charlotte bobcats,14.0,2012,power forward,small forward,,,,,2011,203.0,102.0,33,19,19,16.1,6.2,2.4,47.8,36.6,83.6,53.1,16.5,75.3
derozde01,demar derozan,right,toronto raptors,16.0,2009,shooting guard,small forward,,power forward,,,2009,198.0,100.0,36,9,9,21.3,4.4,4.1,46.9,30.0,84.2,48.5,18.9,108.5
jokicni01,nikola jokiä,right,denver nuggets,10.0,2015,center,,,,,,2014,211.0,129.0,30,11,41,21.8,10.9,7.2,56.0,36.0,82.4,59.6,28.5,128.0
irvinky01,kyrie irving,right,cleveland cavaliers,14.0,2011,point guard,shooting guard,,,,,2011,188.0,88.0,33,1,1,23.7,4.1,5.6,47.4,39.4,88.8,54.0,22.2,91.0
leonaka01,kawhi leonard,right,indiana pacers,13.0,2011,small forward,,,,,,2011,201.0,102.0,34,15,15,20.1,6.4,3.1,49.9,39.2,86.0,55.4,23.2,102.7
randlju01,julius randle,left,los angeles lakers,11.0,2014,power forward,center,,,,,2014,206.0,113.0,31,7,7,19.0,9.1,3.8,47.1,33.4,75.3,51.2,18.1,49.6
youngtr01,trae young,right,dallas mavericks,7.0,2018,point guard,,,,,,2018,185.0,74.0,27,5,5,25.3,3.5,9.8,43.3,35.2,87.3,50.4,21.3,43.3
doncilu01,luka donäiä,right,atlanta hawks,7.0,2018,point guard,shooting guard,,,,,2018,198.0,104.0,26,3,3,28.6,8.6,8.2,46.8,35.0,75.1,54.2,25.5,57.1
jamesle01,lebron james,right,cleveland cavaliers,22.0,2003,small forward,power forward,point guard,center,,shooting guard,2003,206.0,113.0,41,1,1,27.0,7.5,7.4,50.6,34.9,73.7,54.8,26.9,271.4
willilo02,lou williams,right,philadelphia 76ers,,2005,point guard,shooting guard,,,,,2005,188.0,79.0,39,15,45,,,,,,,,,
lavinza01,zach lavine,right,minnesota timberwolves,11.0,2014,shooting guard,small forward,,point guard,,,2014,196.0,91.0,30,13,13,20.8,4.1,4.0,47.0,39.1,83.3,54.4,17.3,37.3
conlemi01,mike conley,left,memphis grizzlies,18.0,2007,point guard,,,,,,2007,183.0,79.0,38,4,4,14.1,2.9,5.7,43.8,38.9,82.5,51.1,17.1,105.7
mccolcj01,cj mccollum,right,portland trail blazers,12.0,2014,shooting guard,point guard,,,,,2013,190.0,86.0,34,10,10,19.6,3.6,3.8,45.3,39.7,79.9,53.0,17.3,52.0
bogdabo02,bojan bogdanoviä,right,miami heat,10.0,2014,small forward,power forward,,,,,2011,201.0,102.0,36,1,31,,,,,,,,,
davisan02,anthony davis,right,new orleans hornets,13.0,2012,center,power forward,,,,,2012,208.0,115.0,32,1,1,24.1,10.7,2.6,52.2,29.6,79.4,53.6,26.8,118.8
holidjr01,jrue holiday,right,philadelphia 76ers,16.0,2009,point guard,shooting guard,,,,,2009,193.0,93.0,35,17,17,15.8,4.2,6.2,46.2,37.0,78.8,51.8,17.0,74.6
middlkh01,khris middleton,right,detroit pistons,13.0,2012,small forward,shooting guard,,,,,2012,201.0,101.0,34,9,39,16.6,4.8,4.0,46.0,38.7,87.8,52.9,16.7,57.9
foxde01,de'aaron fox,left,sacramento kings,8.0,2017,point guard,,,,,,2017,190.0,84.0,28,5,5,21.5,3.9,6.1,47.0,33.0,74.6,51.5,18.6,33.9
redicjj01,jj redick,right,orlando magic,,2006,shooting guard,point guard,,,,,2006,190.0,91.0,41,11,11,,,,,,,,,
sextoco01,collin sexton,right,cleveland cavaliers,7.0,2018,shooting guard,point guard,,,,,2018,190.0,86.0,26,8,8,18.8,2.8,3.7,47.0,38.7,83.8,52.2,16.2,15.8
drumman01,andre drummond,right,detroit pistons,13.0,2012,center,,,,,,2012,211.0,126.0,32,9,9,12.5,12.1,1.2,54.2,12.9,48.6,54.3,21.7,76.6
murraja01,jamal murray,right,denver nuggets,8.0,2016,point guard,shooting guard,,,,,2016,193.0,97.0,28,7,7,18.0,3.8,4.7,45.5,38.1,87.0,52.9,17.0,38.1
clarkjo01,jordan clarkson,right,washington wizards,11.0,2014,shooting guard,point guard,,,,,2014,190.0,88.0,33,16,46,16.0,3.4,2.9,43.6,33.6,82.9,50.4,15.3,24.0
harremo01,montrezl harrell,right,houston rockets,8.0,2015,center,power forward,,,,,2015,201.0,109.0,31,2,32,,,,,,,,,
siakapa01,pascal siakam,right,toronto raptors,9.0,2016,power forward,,,,,,2016,203.0,104.0,31,27,27,18.0,6.7,3.6,49.9,33.9,76.3,53.9,18.5,55.5
gallida01,danilo gallinari,right,new york knicks,14.0,2008,small forward,power forward,,shooting guard,,,2008,208.0,106.0,37,6,6,,,,,,,,,
simmobe01,ben simmons,left,philadelphia 76ers,7.0,2017,point guard,,,,,,2016,208.0,109.0,29,1,1,13.1,7.4,7.2,55.8,13.9,59.2,55.9,18.4,35.4
wiggian01,andrew wiggins,right,cleveland cavaliers,11.0,2014,small forward,power forward,,,,,2014,201.0,89.0,30,1,1,18.5,4.5,2.3,44.9,35.6,72.5,49.8,14.7,33.1
kuzmaky01,kyle kuzma,right,brooklyn nets,8.0,2017,power forward,small forward,,,,,2017,206.0,100.0,30,27,27,17.0,6.3,2.7,45.0,33.4,72.1,51.7,13.7,14.4
goberru01,rudy gobert,right,denver nuggets,12.0,2013,center,,,,,,2013,216.0,117.0,33,27,27,12.6,11.7,1.4,65.6,0.0,64.1,65.6,21.2,116.1
barneha02,harrison barnes,right,golden state warriors,13.0,2012,power forward,small forward,,,,,2012,203.0,102.0,33,7,7,13.9,4.8,1.8,46.0,38.5,81.0,52.8,13.7,61.6
jacksre01,reggie jackson,right,oklahoma city thunder,14.0,2011,point guard,shooting guard,,,,,2011,188.0,94.0,35,24,24,12.3,2.8,4.1,42.3,34.5,85.4,48.4,14.5,36.3
gordoaa01,aaron gordon,right,orlando magic,11.0,2014,power forward,small forward,,,,,2014,203.0,106.0,30,4,4,13.6,6.2,2.7,48.4,33.1,69.3,53.4,15.9,46.9
tatumja01,jayson tatum,right,boston celtics,8.0,2017,small forward,power forward,,,,,2017,203.0,95.0,27,3,3,23.6,7.3,3.8,45.9,37.0,84.0,53.3,20.3,65.5
bledser01,eric bledsoe,right,oklahoma city thunder,,2010,point guard,shooting guard,,,,,2010,185.0,97.0,36,18,18,,,,,,,,,
fournev01,evan fournier,right,denver nuggets,12.0,2012,shooting guard,small forward,,,,,2012,198.0,93.0,33,20,20,,,,,,,,,
schrode01,dennis schrã¶der,right,atlanta hawks,12.0,2013,point guard,shooting guard,,,,,2013,185.0,78.0,32,17,17,13.9,2.9,4.9,43.2,34.2,83.6,48.5,14.1,32.7
rosste01,terrence ross,right,toronto raptors,,2012,shooting guard,small forward,,,,,2012,198.0,93.0,34,8,8,,,,,,,,,
butleji01,jimmy butler,right,chicago bulls,14.0,2012,small forward,shooting guard,,power forward,,,2011,201.0,104.0,36,30,30,18.3,5.3,4.3,47.2,32.8,84.3,50.3,21.7,123.7
richajo01,josh richardson,right,miami heat,10.0,2015,shooting guard,small forward,,,,,2015,196.0,91.0,32,10,40,11.5,3.0,2.6,42.8,36.3,84.6,50.9,12.4,27.7
lambje01,jeremy lamb,right,houston rockets,,2012,shooting guard,small forward,,,,,2012,196.0,82.0,33,12,12,,,,,,,,,
collijo01,john collins,right,atlanta hawks,8.0,2017,power forward,,,,,,2017,206.0,106.0,28,19,19,16.0,8.1,1.5,54.6,36.3,79.2,59.1,18.9,39.2
hardati02,tim hardaway jr.,right,new york knicks,12.0,2013,shooting guard,small forward,,,,,2013,196.0,93.0,33,24,24,13.7,2.9,1.8,41.7,36.1,81.5,51.7,13.1,33.8
aytonde01,deandre ayton,right,phoenix suns,7.0,2018,center,,,,,,2018,213.0,113.0,27,1,1,16.4,10.5,1.6,59.0,23.0,75.5,59.3,20.0,37.6
dinwisp01,spencer dinwiddie,right,detroit pistons,11.0,2014,point guard,shooting guard,,,,,2014,196.0,97.0,32,8,38,13.0,3.0,5.1,41.4,33.3,79.6,49.1,14.7,36.0
nurkiju01,jusuf nurkiä,right,chicago bulls,11.0,2014,center,,,,,,2014,213.0,131.0,31,16,16,11.8,8.8,2.5,50.1,28.5,66.7,51.3,18.7,33.2
capelca01,clint capela,right,houston rockets,11.0,2014,center,,,,,,2014,208.0,109.0,31,25,25,12.0,10.5,1.0,61.7,0.0,54.4,61.7,21.8,69.6
ibakase01,serge ibaka,right,seattle supersonics,,2009,power forward,center,,,,,2008,211.0,106.0,36,24,24,,,,,,,,,
adamsst01,steven adams,right,oklahoma city thunder,11.0,2013,center,,,,,,2013,211.0,120.0,32,12,12,8.8,8.0,1.5,58.6,5.9,53.3,58.6,17.1,61.6
gordoer01,eric gordon,right,los angeles clippers,17.0,2008,shooting guard,small forward,,,,,2008,190.0,97.0,37,7,7,15.3,2.3,2.7,43.0,37.2,81.0,52.3,13.7,41.9
grantje01,jerami grant,right,philadelphia 76ers,11.0,2014,power forward,small forward,,,,,2014,201.0,95.0,31,9,39,13.1,3.9,1.6,44.9,36.4,75.3,51.4,13.9,36.6
wadedw01,dwyane wade,right,miami heat,,2003,shooting guard,point guard,,,,,2003,193.0,100.0,43,5,5,,,,,,,,,
gasolma01,marc gasol,right,los angeles lakers,,2008,center,,,,,,2007,211.0,116.0,40,18,48,,,,,,,,,
oubreke01,kelly oubre jr.,left,atlanta hawks,10.0,2015,small forward,,,,,,2015,203.0,92.0,30,15,15,13.3,4.6,1.1,43.8,32.5,75.1,50.6,13.3,24.8
morrima03,marcus morris,right,houston rockets,13.0,2011,power forward,small forward,,,,,2011,203.0,99.0,36,14,14,,,,,,,,,
sabondo01,domantas sabonis,left,orlando magic,9.0,2016,center,power forward,,,,,2016,208.0,109.0,29,11,11,16.1,10.7,4.9,56.0,34.7,72.9,58.1,20.5,69.9
harrijo01,joe harris,right,cleveland cavaliers,,2014,shooting guard,small forward,,,,,2014,198.0,100.0,34,3,33,,,,,,,,,
youngth01,thaddeus young,left,philadelphia 76ers,17.0,2007,power forward,,,,,,2007,203.0,106.0,37,12,12,,,,,,,,,
lopezbr01,brook lopez,right,new jersey nets,17.0,2008,center,,,,,,2008,216.0,128.0,37,10,10,15.9,6.1,1.5,49.7,35.2,79.7,53.7,18.5,91.9
brogdma01,malcolm brogdon,right,milwaukee bucks,9.0,2016,point guard,shooting guard,,,,,2016,193.0,104.0,33,6,36,15.3,4.1,4.7,46.3,38.8,87.4,53.0,16.9,33.4
inglejo01,joe ingles,left,nba draft,11.0,2014,small forward,power forward,,,,,2023,203.0,100.0,38,,,7.9,3.0,3.6,44.7,40.9,77.4,58.3,12.4,42.0
osmande01,cedi osman,right,minnesota timberwolves,7.0,2017,small forward,,,,,,2015,201.0,104.0,30,1,31,,,,,,,,,
bogdabo01,bogdan bogdanoviä,right,phoenix suns,8.0,2017,shooting guard,,,,,,2014,196.0,100.0,33,27,27,14.3,3.3,3.2,43.7,38.2,84.6,54.0,14.4,24.8
turnemy01,myles turner,right,indiana pacers,10.0,2015,center,,,,,,2015,211.0,113.0,29,11,11,14.1,6.8,1.3,49.9,36.2,77.1,55.6,17.3,48.7
markkla01,lauri markkanen,right,minnesota timberwolves,8.0,2017,power forward,small forward,,,,,2017,213.0,109.0,28,7,7,18.2,7.1,1.5,45.5,37.1,86.7,54.7,17.3,33.1
forbebr01,bryn forbes,right,nba draft,7.0,2016,shooting guard,,,,,,2023,188.0,93.0,32,,,,,,,,,,,
caulewi01,willie cauley-stein,right,sacramento kings,7.0,2015,center,,,,,,2015,213.0,109.0,32,6,6,,,,,,,,,
brownja02,jaylen brown,right,boston celtics,9.0,2016,small forward,shooting guard,,,,,2016,198.0,101.0,29,3,3,19.0,5.3,2.6,47.8,35.9,72.6,54.2,16.9,40.6
knoxke01,kevin knox,right,new york knicks,7.0,2018,small forward,power forward,,,,,2018,201.0,97.0,26,9,9,7.3,2.8,0.7,39.3,34.0,72.3,47.4,9.4,0.9
crowdja01,jae crowder,right,cleveland cavaliers,13.0,2012,small forward,power forward,,,,,2012,198.0,106.0,35,4,34,9.3,4.2,1.6,41.8,34.7,77.7,51.8,12.5,43.0
ingrabr01,brandon ingram,right,los angeles lakers,9.0,2016,small forward,power forward,,,,,2016,203.0,86.0,28,2,2,19.5,5.2,4.3,46.8,36.3,78.8,51.3,16.1,27.3
augusdj01,d.j. augustin,right,charlotte bobcats,,2008,point guard,,,,,,2008,180.0,83.0,38,9,9,,,,,,,,,
gayru01,rudy gay,right,houston rockets,,2006,small forward,power forward,,,,,2006,203.0,113.0,39,8,8,,,,,,,,,
greenje02,jeff green,right,boston celtics,17.0,2007,power forward,small forward,,center,,,2007,203.0,106.0,39,5,5,11.8,4.0,1.5,45.0,33.8,80.4,50.2,13.1,55.9
caldwke01,kentavious caldwell-pope,right,detroit pistons,12.0,2013,shooting guard,,,,,,2013,196.0,92.0,32,8,8,11.2,3.0,1.8,42.8,36.7,82.2,51.8,11.6,48.5
parkeja01,jabari parker,right,milwaukee bucks,,2014,power forward,,,,,,2014,203.0,111.0,30,2,2,,,,,,,,,
lowryky01,kyle lowry,right,memphis grizzlies,19.0,2006,point guard,,,,,,2006,183.0,89.0,39,24,24,13.9,4.2,6.1,42.3,36.8,81.5,51.2,17.3,112.6
horfoal01,al horford,right,atlanta hawks,18.0,2007,center,,,,,,2007,206.0,109.0,39,3,3,12.9,7.9,3.2,50.9,37.7,76.3,55.0,17.8,117.3
baglema01,marvin bagley iii,left,sacramento kings,7.0,2018,center,power forward,,,,,2018,208.0,106.0,26,2,2,12.0,6.5,0.9,51.8,29.0,69.0,54.1,17.5,12.6
beaslma01,malik beasley,right,denver nuggets,9.0,2016,shooting guard,,,,,,2016,193.0,85.0,29,19,19,11.7,2.8,1.4,42.6,39.1,76.9,55.3,12.4,20.1
rosede01,derrick rose,right,chicago bulls,,2008,point guard,,,,,,2008,190.0,91.0,37,1,1,,,,,,,,,
kanteen01,enes freedom,right,utah jazz,,2011,center,,,,,,2011,208.0,113.0,33,3,3,,,,,,,,,
jacksjo02,josh jackson,right,phoenix suns,5.0,2017,small forward,shooting guard,,,,,2017,203.0,94.0,28,4,4,,,,,,,,,
paulch01,chris paul,right,new orleans hornets,20.0,2005,point guard,,,,,,2005,183.0,79.0,40,4,4,17.0,4.4,9.2,47.0,37.0,87.1,52.3,23.5,215.1
favorde01,derrick favors,right,new jersey nets,12.0,2010,power forward,center,,,,,2010,206.0,120.0,34,3,3,,,,,,,,,
mcgeeja01,javale mcgee,right,washington wizards,16.0,2008,center,,,,,,2008,213.0,122.0,37,18,18,,,,,,,,,
gilgesh01,shai gilgeous-alexander,right,charlotte hornets,7.0,2018,point guard,shooting guard,,,,,2018,198.0,91.0,27,11,11,24.4,4.8,5.1,50.1,35.5,86.2,54.0,23.4,60.4
whiteha01,hassan whiteside,right,sacramento kings,,2010,center,,,,,,2010,213.0,120.0,36,3,33,,,,,,,,,
millspa01,paul millsap,right,utah jazz,,2006,power forward,center,,,,,2006,201.0,116.0,40,17,47,,,,,,,,,
allenja01,jarrett allen,right,brooklyn nets,8.0,2017,center,,,,,,2017,211.0,110.0,27,22,22,12.8,9.2,1.7,64.1,16.4,71.2,64.3,20.6,66.7
mudiaem01,emmanuel mudiay,right,denver nuggets,6.0,2015,point guard,,,,,,2015,190.0,91.0,29,7,7,,,,,,,,,
rubiori01,ricky rubio,right,minnesota timberwolves,,2011,point guard,,,,,,2009,188.0,86.0,35,5,5,,,,,,,,,
arizatr01,trevor ariza,right,new york knicks,,2004,small forward,shooting guard,,,,,2004,203.0,97.0,40,14,43,,,,,,,,,
saricda01,dario å ariä,right,orlando magic,8.0,2016,power forward,center,,,,,2014,208.0,102.0,31,12,12,10.4,5.3,1.9,44.4,36.0,83.7,52.1,14.0,20.9
holidju01,justin holiday,right,nba draft,11.0,2013,shooting guard,small forward,,,,,2023,198.0,82.0,36,,,,,,,,,,,
lenal01,alex len,right,phoenix suns,12.0,2013,center,,,,,,2013,213.0,113.0,32,5,5,6.7,5.3,0.9,51.0,32.2,67.8,52.6,15.0,23.9
collida01,darren collison,right,new orleans hornets,,2009,point guard,,,,,,2009,183.0,79.0,38,21,21,,,,,,,,,
morrimo01,monte morris,right,denver nuggets,8.0,2017,point guard,,,,,,2017,188.0,83.0,30,21,51,9.5,2.4,3.6,47.4,38.9,82.7,54.5,14.9,24.7
matthwe02,wesley matthews,right,nba draft,15.0,2009,shooting guard,small forward,,,,,2023,196.0,100.0,39,,,,,,,,,,,
winslju01,justise winslow,left,miami heat,8.0,2015,power forward,small forward,,shooting guard,,,2015,198.0,101.0,29,10,10,,,,,,,,,
belinma01,marco belinelli,right,golden state warriors,,2007,shooting guard,small forward,,,,,2007,196.0,100.0,39,18,18,,,,,,,,,
haywago01,gordon hayward,right,utah jazz,,2010,small forward,power forward,,,,,2010,201.0,102.0,35,9,9,,,,,,,,,
greenda02,danny green,right,cleveland cavaliers,,2009,shooting guard,small forward,,,,,2009,198.0,97.0,38,16,46,,,,,,,,,
poweldw01,dwight powell,right,charlotte hornets,11.0,2014,center,power forward,,,,,2014,208.0,109.0,34,15,45,6.7,4.2,1.0,60.4,29.4,73.6,62.6,17.2,47.9
millspa02,patty mills,right,portland trail blazers,16.0,2010,point guard,shooting guard,,,,,2009,188.0,82.0,37,25,55,8.7,1.6,2.2,42.3,38.5,85.7,53.8,13.3,35.9
hoodro01,rodney hood,left,utah jazz,,2014,shooting guard,small forward,,power forward,,,2014,203.0,94.0,33,23,23,,,,,,,,,
jacksja02,jaren jackson jr.,right,memphis grizzlies,7.0,2018,center,power forward,,,,,2018,208.0,110.0,26,4,4,18.5,5.5,1.5,46.6,35.1,79.2,52.8,18.1,28.8
olynyke01,kelly olynyk,right,dallas mavericks,12.0,2013,center,power forward,,,,,2013,211.0,109.0,34,13,13,10.2,5.2,2.5,48.6,37.1,79.6,56.2,15.8,46.2
porteot01,otto porter jr.,right,washington wizards,,2013,small forward,power forward,,,,,2013,203.0,90.0,32,3,3,,,,,,,,,
bazemke01,kent bazemore,left,nba draft,10.0,2012,shooting guard,small forward,,,,,2023,193.0,88.0,36,,,,,,,,,,,
dotsoda01,damyean dotson,right,new york knicks,,2017,shooting guard,,,,,,2017,196.0,95.0,31,14,44,,,,,,,,,
warretj01,t.j. warren,right,phoenix suns,9.0,2014,small forward,power forward,,,,,2014,203.0,100.0,32,14,14,,,,,,,,,
valanjo01,jonas valanäiå«nas,right,toronto raptors,13.0,2012,center,,,,,,2011,211.0,120.0,33,5,5,13.1,9.3,1.4,56.0,34.1,79.4,57.4,20.5,84.6
aminual01,al-farouq aminu,right,los angeles clippers,,2010,power forward,small forward,,,,,2010,203.0,100.0,35,8,8,,,,,,,,,
bryanth01,thomas bryant,right,utah jazz,8.0,2017,center,,,,,,2017,208.0,112.0,28,12,42,8.9,5.1,1.0,58.2,34.6,77.8,62.4,19.4,20.4
jordade01,deandre jordan,left,los angeles clippers,17.0,2008,center,,,,,,2008,211.0,120.0,37,5,35,8.5,9.7,0.9,67.4,15.4,47.5,67.4,18.3,98.8
willima02,marvin williams,right,atlanta hawks,,2005,power forward,small forward,,,,,2005,203.0,107.0,39,2,2,,,,,,,,,
gibsota01,taj gibson,right,chicago bulls,16.0,2009,power forward,center,,,,,2009,206.0,105.0,40,26,26,8.4,5.7,0.9,51.7,26.6,71.2,52.1,15.1,60.2
carrode01,demarre carroll,right,memphis grizzlies,,2009,small forward,power forward,,center,,,2009,198.0,97.0,39,27,27,,,,,,,,,
princta02,taurean prince,right,utah jazz,9.0,2016,power forward,small forward,,,,,2016,198.0,99.0,31,12,12,9.9,3.6,1.7,42.8,38.4,81.1,53.1,10.7,15.0
bjeline01,nemanja bjelica,right,washington wizards,,2015,power forward,center,,,,,2010,208.0,106.0,37,5,35,,,,,,,,,
harriga01,gary harris,right,chicago bulls,11.0,2014,shooting guard,,,,,,2014,193.0,95.0,31,19,19,10.4,2.3,1.8,44.6,36.9,81.0,53.1,11.9,26.8
adebaba01,bam adebayo,right,miami heat,8.0,2017,center,power forward,,,,,2017,206.0,116.0,28,14,14,15.7,8.9,3.6,53.7,31.4,75.6,54.5,19.8,57.6
huertke01,kevin huerter,right,atlanta hawks,7.0,2018,shooting guard,small forward,,,,,2018,201.0,86.0,27,19,19,11.6,3.4,2.9,44.1,37.5,76.0,54.8,12.1,19.1
shamela01,landry shamet,right,philadelphia 76ers,7.0,2018,shooting guard,,,,,,2018,193.0,86.0,28,26,26,8.3,1.7,1.5,41.3,38.5,83.3,54.7,10.1,13.1
smithde03,dennis smith jr.,right,dallas mavericks,7.0,2017,point guard,,,,,,2017,188.0,93.0,28,9,9,,,,,,,,,
isaacjo01,jonathan isaac,right,orlando magic,6.0,2017,power forward,,,,,,2017,208.0,104.0,28,6,6,7.6,4.9,0.8,44.3,32.3,74.9,50.6,15.3,14.0
bullore01,reggie bullock,right,los angeles clippers,11.0,2013,small forward,shooting guard,,,,,2013,198.0,93.0,34,25,25,,,,,,,,,
portibo01,bobby portis,right,chicago bulls,10.0,2015,power forward,center,,,,,2015,208.0,113.0,30,22,22,12.0,7.2,1.3,47.8,38.3,76.5,53.4,17.2,33.8
satorto01,tomã¡å¡ satoranskã½,right,washington wizards,,2016,shooting guard,point guard,,small forward,,,2012,201.0,95.0,34,2,32,,,,,,,,,
roziete01,terry rozier,right,boston celtics,10.0,2015,point guard,shooting guard,,,,,2015,185.0,86.0,31,16,16,13.9,3.9,3.5,41.8,36.1,82.9,50.2,14.7,30.6
smartma01,marcus smart,right,boston celtics,11.0,2014,point guard,shooting guard,,,,,2014,190.0,100.0,31,6,6,10.6,3.4,4.6,38.8,32.4,77.6,47.4,12.4,34.2
linje01,jeremy lin,right,nba draft,,2010,point guard,shooting guard,,,,,2023,190.0,91.0,37,,,,,,,,,,,
evansty01,tyreke evans,right,sacramento kings,,2009,shooting guard,small forward,,point guard,,,2009,198.0,100.0,36,4,4,,,,,,,,,
lopezro01,robin lopez,right,phoenix suns,,2008,center,,,,,,2008,216.0,127.0,37,15,15,,,,,,,,,
vanvlfr01,fred vanvleet,right,nba draft,9.0,2016,point guard,shooting guard,,,,,2023,183.0,89.0,31,,,14.9,3.4,5.7,40.1,37.1,86.2,50.2,15.8,46.1
batumni01,nicolas batum,right,houston rockets,17.0,2008,small forward,power forward,,shooting guard,,,2008,203.0,104.0,37,25,25,10.0,4.8,3.1,43.7,36.9,83.2,53.3,14.0,73.9
mirotni01,nikola mirotiä,right,houston rockets,,2014,power forward,,,,,,2011,208.0,113.0,34,23,23,,,,,,,,,
trieral01,allonzo trier,right,nba draft,,2018,shooting guard,,,,,,2023,193.0,91.0,29,,,,,,,,,,,
dedmode01,dewayne dedmon,right,nba draft,10.0,2013,center,,,,,,2023,213.0,111.0,36,,,,,,,,,,,
bembrde01,deandre' bembry,right,atlanta hawks,6.0,2016,small forward,shooting guard,,,,,2016,196.0,95.0,31,21,21,,,,,,,,,
bridgmi01,mikal bridges,right,philadelphia 76ers,7.0,2018,small forward,shooting guard,,,,,2018,198.0,95.0,29,10,10,14.8,4.0,2.7,48.4,37.1,84.3,56.1,14.4,42.0
brunsja01,jalen brunson,left,dallas mavericks,7.0,2018,point guard,shooting guard,,,,,2018,188.0,86.0,29,3,33,18.1,3.2,5.0,48.9,38.9,82.3,54.7,19.1,45.5
greenge01,gerald green,right,boston celtics,,2006,shooting guard,small forward,,,,,2005,198.0,93.0,39,18,18,,,,,,,,,
oladivi01,victor oladipo,right,orlando magic,10.0,2013,shooting guard,point guard,,,,,2013,190.0,96.0,33,2,2,,,,,,,,,
gallola01,langston galloway,right,nba draft,8.0,2015,shooting guard,point guard,,,,,2023,185.0,91.0,34,,,,,,,,,,,
walljo01,john wall,right,washington wizards,,2010,point guard,,,,,,2010,190.0,95.0,35,1,1,,,,,,,,,
whitede01,derrick white,right,san antonio spurs,8.0,2017,shooting guard,point guard,,,,,2017,193.0,86.0,31,29,29,13.0,3.7,4.2,44.8,36.9,85.2,54.4,15.8,39.7
