player_id,player_name,Position,Shoots,Height,Weight,Birthday,Birthmonth,Birthyear,College,Draft,Draft Team,Draf Pick,Experience,NBA Debut
lampje01,Jeff Lamp,Small Forward,Right,6-6,195,9,March,1959,Virginia,1981 NBA Draft,Portland Trail Blazers,"1st round (15th pick, 15th overall)",,"November 1, 1981"
landajo01,Jock Landale,Center,Right,6-11,255,25,October,1995,Saint Mary's,,,,5.0,"October 20, 2021"
landsma01,Mark Landsberger,"Power Forward, Center",Right,6-8,215,21,May,1955,Minnesota,1977 NBA Draft,Chicago Bulls,"2nd round (13th pick, 35th overall)",,"October 19, 1977"
langfro01,Romeo Langford,Shooting Guard,Right,6-5,216,25,October,1999,Indiana,2019 NBA Draft,Boston Celtics,"1st round (14th pick, 14th overall)",4.0,"October 30, 2019"
laniech01,Chaz Lanier,Shooting Guard,Right,6-3,206,19,December,2001,University of North Florida,2025 NBA Draft,Detroit Pistons,"2nd round (7th pick, 37th overall)",1.0,"October 24, 2025"
laravja01,Jake LaRavia,Power Forward,Right,6-7,235,3,November,2001,Indiana State University,2022 NBA Draft,Minnesota Timberwolves,"1st round (19th pick, 19th overall)",4.0,"October 19, 2022"
larsspe01,Pelle Larsson,Shooting Guard,Right,6-5,215,23,February,2001,Utah,2024 NBA Draft,Houston Rockets,"2nd round (14th pick, 44th overall)",2.0,"October 23, 2024"
larueru01,Rusty LaRue,Point Guard,Right,6-2,210,10,December,1973,Wake Forest,,,,,"November 20, 1997"
lavinza01,Zach LaVine,"Shooting Guard, Small Forward, Point Guard",Right,6-5,200,10,March,1995,UCLA,2014 NBA Draft,Minnesota Timberwolves,"1st round (13th pick, 13th overall)",12.0,"October 30, 2014"
lawsoaj01,A.J. Lawson,Shooting Guard,Right,6-6,179,15,July,2000,South Carolina,,,,4.0,"November 16, 2022"
lawvi01,Vic Law,Power Forward,Right,6-7,200,19,December,1995,Northwestern,,,,,"January 26, 2020"
laymaja01,Jake Layman,Small Forward,Right,6-8,209,7,March,1994,Maryland,2016 NBA Draft,Orlando Magic,"2nd round (17th pick, 47th overall)",,"November 1, 2016"
leaftj01,T.J. Leaf,Power Forward,Right,6-10,222,30,April,1997,UCLA,2017 NBA Draft,Indiana Pacers,"1st round (18th pick, 18th overall)",,"October 18, 2017"
lecquja01,Jalen Lecque,"Point Guard, Shooting Guard",Right,6-4,185,13,June,2000,,,,,,"January 16, 2020"
leebu01,Butch Lee,Point Guard,Right,6-0,185,5,December,1956,Marquette,1978 NBA Draft,Atlanta Hawks,"1st round (10th pick, 10th overall)",,"October 13, 1978"
leeco01,Courtney Lee,Shooting Guard,Right,6-5,215,3,October,1985,Western Kentucky,2008 NBA Draft,Orlando Magic,"1st round (22nd pick, 22nd overall)",,"November 3, 2008"
leeda02,David Lee,"Power Forward, Center, Small Forward",Left,6-9,245,29,April,1983,Florida,2005 NBA Draft,New York Knicks,"1st round (30th pick, 30th overall)",,"November 6, 2005"
leeda03,Damion Lee,Shooting Guard,Right,6-6,210,21,October,1992,Drexel,,,,,"March 13, 2018"
leesa01,Saben Lee,Point Guard,Right,6-2,183,23,June,1999,Vanderbilt,2020 NBA Draft,Utah Jazz,"2nd round (8th pick, 38th overall)",4.0,"January 6, 2021"
leiboba01,Barry Leibowitz,"Point Guard, Shooting Guard",Right,6-2,180,10,September,1945,Long Island University,1967 NBA Draft,New York Knicks,"5th round (5th pick, 48th overall)",,
lemonwa01,Walt Lemon Jr.,Point Guard,Left,6-3,180,26,July,1992,Bradley,,,,,"February 23, 2018"
lenal01,Alex Len,Center,Right,7-0,250,16,June,1993,Maryland,2013 NBA Draft,Phoenix Suns,"1st round (5th pick, 5th overall)",12.0,"October 30, 2013"
leonaka01,Kawhi Leonard,Small Forward,Right,6-6,225,29,June,1991,San Diego State,2011 NBA Draft,Indiana Pacers,"1st round (15th pick, 15th overall)",14.0,"December 26, 2011"
leoname01,Meyers Leonard,"Center, Power Forward",Right,7-0,260,27,February,1992,Illinois,2012 NBA Draft,Portland Trail Blazers,"1st round (11th pick, 11th overall)",,"October 31, 2012"
leonsma01,Malevy Leons,Small Forward,Right,6-9,210,23,September,1999,Mineral Area College,,,,2.0,"November 1, 2024"
lestero01,Ronnie Lester,Point Guard,Right,6-2,175,1,January,1959,Iowa,1980 NBA Draft,Portland Trail Blazers,"1st round (10th pick, 10th overall)",,"October 24, 1980"
leuerjo01,Jon Leuer,"Power Forward, Center",Right,6-10,228,14,May,1989,Wisconsin,2011 NBA Draft,Milwaukee Bucks,"2nd round (10th pick, 40th overall)",,"December 26, 2011"
leverca01,Caris LeVert,"Shooting Guard, Small Forward",Right,6-7,205,25,August,1994,Michigan,2016 NBA Draft,Indiana Pacers,"1st round (20th pick, 20th overall)",10.0,"December 7, 2016"
levincl01,Cliff Levingston,Power Forward,Right,6-8,210,4,January,1961,Wichita State,1982 NBA Draft,Detroit Pistons,"1st round (9th pick, 9th overall)",,"November 2, 1982"
lewisfr02,Freddie Lewis,"Point Guard, Shooting Guard",Right,6-0,175,1,July,1943,Eastern Arizona College,1966 NBA Draft,Cincinnati Royals,"10th round (4th pick, 88th overall)",,"October 18, 1966"
lewisgr01,Grady Lewis,Forward/Center,Right,6-7,215,25,March,1917,Oklahoma,,,,,"November 2, 1946"
lewiski01,Kira Lewis Jr.,Point Guard,Right,6-1,170,6,April,2001,Alabama,2020 NBA Draft,New Orleans Pelicans,"1st round (13th pick, 13th overall)",4.0,"December 29, 2020"
lewisma05,Maxwell Lewis,Small Forward,Right,6-7,215,27,July,2002,Pepperdine,2023 NBA Draft,Denver Nuggets,"2nd round (10th pick, 40th overall)",,"October 24, 2023"
lewisra01,Ralph Lewis,"Small Forward, Shooting Guard",Right,6-6,200,28,March,1963,La Salle,1985 NBA Draft,Boston Celtics,"6th round (23rd pick, 139th overall)",,"November 6, 1987"
lewisra02,Rashard Lewis,"Small Forward, Power Forward",Right,6-10,215,8,August,1979,,1998 NBA Draft,Seattle SuperSonics,"2nd round (3rd pick, 32nd overall)",,"February 9, 1999"
lewissc01,Scottie Lewis,Shooting Guard,Right,6-4,188,12,March,2000,Florida,2021 NBA Draft,Charlotte Hornets,"2nd round (26th pick, 56th overall)",,"December 13, 2021"
liddeej01,E.J. Liddell,Power Forward,Right,6-6,240,18,December,2000,Ohio State,2022 NBA Draft,New Orleans Pelicans,"2nd round (11th pick, 41st overall)",3.0,"October 28, 2023"
lillada01,Damian Lillard,Point Guard,Right,6-2,200,15,July,1990,Weber State,2012 NBA Draft,Portland Trail Blazers,"1st round (6th pick, 6th overall)",13.0,"October 31, 2012"
linje01,Jeremy Lin,"Point Guard, Shooting Guard",Right,6-3,200,23,August,1988,Harvard University,,,,,"October 29, 2010"
littlge01,Gene Littles,Point Guard,Right,6-0,160,29,June,1943,High Point University,1969 NBA Draft,New York Knicks,"5th round (11th pick, 68th overall)",,
littlna01,Nassir Little,"Small Forward, Power Forward",Right,6-6,220,11,February,2000,UNC,2019 NBA Draft,Portland Trail Blazers,"1st round (25th pick, 25th overall)",5.0,"October 25, 2019"
livelde01,Dereck Lively II,Center,Right,7-1,230,12,February,2004,Duke,2023 NBA Draft,Oklahoma City Thunder,"1st round (12th pick, 12th overall)",3.0,"October 25, 2023"
liveris01,Isaiah Livers,"Power Forward, Small Forward",Right,6-6,232,28,July,1998,Michigan,2021 NBA Draft,Detroit Pistons,"2nd round (12th pick, 42nd overall)",4.0,"December 16, 2021"
livinch01,Chris Livingston,Small Forward,Right,6-6,220,15,October,2003,Kentucky,2023 NBA Draft,Milwaukee Bucks,"2nd round (28th pick, 58th overall)",3.0,"November 1, 2023"
livinsh01,Shaun Livingston,"Point Guard, Shooting Guard",Right,6-7,192,11,September,1985,,2004 NBA Draft,Los Angeles Clippers,"1st round (4th pick, 4th overall)",,"November 3, 2004"
lloydea01,Earl Lloyd,Small Forward,Right,6-5,200,3,April,1928,West Virginia State University,1950 NBA Draft,Washington Capitols,"9th round (5th pick, 101st overall)",,"October 31, 1950"
loftoke01,Kenneth Lofton Jr.,Power Forward,Left,6-6,275,14,August,2002,Louisiana Tech,,,,,"October 22, 2022"
loftoza01,Zach Lofton,Shooting Guard,Right,6-4,180,18,November,1992,Illinois State,,,,,"October 17, 2018"
loganhe01,Henry Logan,"Shooting Guard, Point Guard",Right,6-0,180,14,March,1946,Western Carolina University,1968 NBA Draft,Seattle SuperSonics,"4th round (2nd pick, 38th overall)",,
longjo01,John Long,Shooting Guard,Right,6-5,195,28,August,1956,Detroit Mercy,1978 NBA Draft,Detroit Pistons,"2nd round (7th pick, 29th overall)",,"October 13, 1978"
longllu01,Luc Longley,Center,Right,7-2,265,19,January,1969,New Mexico,1991 NBA Draft,Minnesota Timberwolves,"1st round (7th pick, 7th overall)",,"November 30, 1991"
looneke01,Kevon Looney,"Center, Power Forward",Right,6-9,222,6,February,1996,UCLA,2015 NBA Draft,Golden State Warriors,"1st round (30th pick, 30th overall)",11.0,"January 27, 2016"
lopezbr01,Brook Lopez,Center,Right,7-1,282,1,April,1988,Stanford,2008 NBA Draft,New Jersey Nets,"1st round (10th pick, 10th overall)",18.0,"October 29, 2008"
lopezro01,Robin Lopez,Center,Right,7-1,281,1,April,1988,Stanford,2008 NBA Draft,Phoenix Suns,"1st round (15th pick, 15th overall)",,"October 29, 2008"
loscuji01,Jim Loscutoff,Small Forward,Right,6-5,220,4,February,1930,Oregon,1955 NBA Draft,Boston Celtics,"1st round (4th pick, 4th overall)",,"November 5, 1955"
louzama01,Didi Louzada,"Small Forward, Shooting Guard",Right,6-5,188,7,February,1999,,2019 NBA Draft,Atlanta Hawks,"2nd round (5th pick, 35th overall)",,"May 12, 2021"
loveca01,Caleb Love,Shooting Guard,Right,6-3,212,27,September,2001,UNC,,,,1.0,"October 27, 2025"
loveke01,Kevin Love,"Power Forward, Center",Right,6-10,251,7,September,1988,UCLA,2008 NBA Draft,Memphis Grizzlies,"1st round (5th pick, 5th overall)",18.0,"October 29, 2008"
lovelcl01,Clyde Lovellette,Center,Right,6-9,234,7,September,1929,Kansas,1952 NBA Draft,Minneapolis Lakers,"1st round (10th pick, 10th overall)",,"October 30, 1953"
loverla01,Lawson Lovering,Center,Right,7-0,245,9,May,2003,Colorado,,,,1.0,"February 11, 2026"
lowryky01,Kyle Lowry,Point Guard,Right,6-0,196,25,March,1986,Villanova,2006 NBA Draft,Memphis Grizzlies,"1st round (24th pick, 24th overall)",20.0,"November 1, 2006"
loydjo01,Jordan Loyd,Point Guard,Right,6-4,210,27,July,1993,Furman University,,,,,"October 29, 2018"
lucasje01,Jerry Lucas,"Power Forward, Center",Right,6-8,230,30,March,1940,Ohio State,1962 NBA Draft,Cincinnati Royals,"1st round (6th pick, 6th overall), (territorial selection)",,"October 16, 1963"
lucaska01,Kalin Lucas,Point Guard,Right,6-1,195,24,May,1989,Michigan State,,,,,"November 19, 2014"
lucasma01,Maurice Lucas,"Power Forward, Center",Right,6-9,215,18,February,1952,Marquette,1974 NBA Draft,Chicago Bulls,"1st round (14th pick, 14th overall)",,"October 23, 1976"
luety01,Tyronn Lue,Point Guard,Right,6-0,175,3,May,1977,Nebraska,1998 NBA Draft,Denver Nuggets,"1st round (23rd pick, 23rd overall)",,"February 11, 1999"
lundbga01,Gabriel Lundberg,Shooting Guard,Right,6-4,203,4,December,1994,,,,,,"April 3, 2022"
lundyse01,Seth Lundy,Small Forward,Right,6-4,220,2,April,2000,Penn State,2023 NBA Draft,Atlanta Hawks,"2nd round (16th pick, 46th overall)",,"December 15, 2023"
luwawti01,TimothÃ© Luwawu-Cabarrot,Small Forward,Right,6-7,210,9,May,1995,,2016 NBA Draft,Philadelphia 76ers,"1st round (24th pick, 24th overall)",,"October 29, 2016"
lydonty01,Tyler Lydon,Power Forward,Right,6-10,225,9,April,1996,Syracuse,2017 NBA Draft,Utah Jazz,"1st round (24th pick, 24th overall)",,"November 20, 2017"
lylestr01,Trey Lyles,Power Forward,Right,6-9,234,5,November,1995,Kentucky,2015 NBA Draft,Utah Jazz,"1st round (12th pick, 12th overall)",10.0,"October 28, 2015"
macaued01,Ed Macauley,"Center, Power Forward",Right,6-8,185,22,March,1928,Saint Louis,1949 BAA Draft,St. Louis Bombers,"1st round (5th pick, 5th overall), (territorial selection)",,"November 1, 1949"
machasc01,Scott Machado,Point Guard,Right,6-1,205,8,June,1990,Iona College,,,,,"November 28, 2012"
mackol01,Ollie Mack,Shooting Guard,Right,6-3,185,6,June,1957,East Carolina University,1979 NBA Draft,Los Angeles Lakers,"2nd round (3rd pick, 25th overall)",,"October 26, 1979"
macksh01,Shelvin Mack,"Point Guard, Shooting Guard",Right,6-3,203,22,April,1990,Butler,2011 NBA Draft,Washington Wizards,"2nd round (4th pick, 34th overall)",,"December 26, 2011"
maconda01,Daryl Macon,"Point Guard, Shooting Guard",Right,6-2,185,29,November,1995,Arkansas,,,,,"October 26, 2018"
macurjp01,J.P. Macura,Shooting Guard,Right,6-4,203,5,June,1995,Xavier,,,,,"January 2, 2019"
madsema01,Mark Madsen,"Center, Power Forward",Right,6-9,240,28,January,1976,Stanford,2000 NBA Draft,Los Angeles Lakers,"1st round (29th pick, 29th overall)",,"October 31, 2000"
magetjo01,Josh Magette,Point Guard,Left,6-1,160,28,November,1989,Alabama-Huntsville,,,,,"October 18, 2017"
magnawi01,Will Magnay,Center,Right,6-10,234,10,June,1998,Tulsa,,,,,"March 23, 2021"
mahinia01,Ian Mahinmi,Center,Right,6-11,262,5,November,1986,,2005 NBA Draft,San Antonio Spurs,"1st round (28th pick, 28th overall)",,"October 30, 2007"
mahorri01,Rick Mahorn,"Power Forward, Center",Right,6-10,240,21,September,1958,Hampton,1980 NBA Draft,Washington Bullets,"2nd round (12th pick, 35th overall)",,"October 10, 1980"
makerth01,Thon Maker,"Center, Power Forward",Right,7-0,221,25,February,1997,,2016 NBA Draft,Milwaukee Bucks,"1st round (10th pick, 10th overall)",,"October 30, 2016"
maledth01,ThÃ©o Maledon,Point Guard,Right,6-4,175,12,June,2001,,2020 NBA Draft,Philadelphia 76ers,"2nd round (4th pick, 34th overall)",,"December 26, 2020"
malonmo01,Moses Malone,"Center, Power Forward",Right,6-10,215,23,March,1955,,,,,,"October 21, 1976"
maluakh01,Khaman Maluach,Center,Right,7-1,250,14,September,2006,Duke,2025 NBA Draft,Houston Rockets,"1st round (10th pick, 10th overall)",1.0,"October 24, 2025"
mamuksa01,Sandro Mamukelashvili,"Center, Power Forward",Left,6-9,240,23,May,1999,Seton Hall,2021 NBA Draft,Indiana Pacers,"2nd round (24th pick, 54th overall)",5.0,"October 19, 2021"
maneka01,Karim ManÃ©,Point Guard,Right,6-3,190,16,May,2000,Vanier College,,,,,"December 31, 2020"
mannini01,Nico Mannion,Point Guard,Right,6-2,190,14,March,2001,Arizona,2020 NBA Draft,Golden State Warriors,"2nd round (18th pick, 48th overall)",1.0,"January 4, 2021"
mannipa01,Pace Mannion,Small Forward,Right,6-7,190,22,September,1960,Utah,1983 NBA Draft,Golden State Warriors,"2nd round (19th pick, 43rd overall)",,"October 28, 1983"
mannte01,Terance Mann,"Shooting Guard, Small Forward",Right,6-6,215,18,October,1996,Florida State,2019 NBA Draft,Los Angeles Clippers,"2nd round (18th pick, 48th overall)",7.0,"October 24, 2019"
manntr01,Tre Mann,Point Guard,Right,6-4,178,3,February,2001,Florida,2021 NBA Draft,Oklahoma City Thunder,"1st round (18th pick, 18th overall)",5.0,"October 20, 2021"
manonch01,Chris MaÃ±on,Shooting Guard,Right,6-4,209,9,December,2001,Cornell,,,,1.0,"October 26, 2025"
mariosh01,Shawn Marion,"Small Forward, Power Forward",Right,6-7,220,7,May,1978,Vincennes University,1999 NBA Draft,Phoenix Suns,"1st round (9th pick, 9th overall)",,"November 2, 1999"
marjabo01,Boban MarjanoviÄ,Center,Right,7-4,290,15,August,1988,,,,,,"October 30, 2015"
markkla01,Lauri Markkanen,"Power Forward, Small Forward",Right,7-1,240,22,May,1997,Arizona,2017 NBA Draft,Minnesota Timberwolves,"1st round (7th pick, 7th overall)",9.0,"October 19, 2017"
marksse01,Sean Marks,"Power Forward, Center",Right,6-10,250,23,August,1975,California,1998 NBA Draft,New York Knicks,"2nd round (15th pick, 44th overall)",,"March 16, 1999"
marshna01,Naji Marshall,Small Forward,Right,6-6,220,24,January,1998,Xavier,,,,6.0,"January 15, 2021"
martial01,Alijah Martin,Shooting Guard,Right,6-2,210,26,December,2001,Florida Atlantic University,2025 NBA Draft,Toronto Raptors,"2nd round (9th pick, 39th overall)",1.0,"December 7, 2025"
martica02,Caleb Martin,Small Forward,Right,6-5,205,28,September,1995,NC State,,,,7.0,"October 25, 2019"
martico01,Cody Martin,Small Forward,Right,6-6,205,28,September,1995,NC State,2019 NBA Draft,Charlotte Hornets,"2nd round (6th pick, 36th overall)",7.0,"October 25, 2019"
martija01,Jarell Martin,Power Forward,Right,6-10,239,24,May,1994,LSU,2015 NBA Draft,Memphis Grizzlies,"1st round (25th pick, 25th overall)",,"December 18, 2015"
martija02,Jaylen Martin,Small Forward,Right,6-6,216,28,January,2004,,,,,1.0,"October 27, 2024"
martije02,Jeremiah Martin,Point Guard,Left,6-2,185,19,June,1996,Memphis,,,,,"January 31, 2020"
martike03,Kelan Martin,Small Forward,Right,6-5,230,3,August,1995,Butler,,,,,"October 25, 2019"
martike04,KJ Martin,"Small Forward, Power Forward",Right,6-6,215,6,January,2001,,2020 NBA Draft,Sacramento Kings,"2nd round (22nd pick, 52nd overall)",5.0,"January 8, 2021"
martisl01,Slater Martin,Point Guard,Right,5-10,170,22,October,1925,Texas,1949 BAA Draft,Minneapolis Lakers,3rd round,,"November 2, 1949"
martity01,Tyrese Martin,Shooting Guard,Right,6-6,215,7,March,1999,Rhode Island,2022 NBA Draft,Golden State Warriors,"2nd round (21st pick, 51st overall)",3.0,"October 23, 2022"
mashaja01,Jahmai Mashack,Shooting Guard,Right,6-4,203,10,November,2002,Tennessee,2025 NBA Draft,Houston Rockets,"2nd round (29th pick, 59th overall)",1.0,"November 20, 2025"
masonfr01,Frank Mason III,Point Guard,Right,5-11,190,3,April,1994,Kansas,2017 NBA Draft,Sacramento Kings,"2nd round (4th pick, 34th overall)",,"October 21, 2017"
masseto01,Tony Massenburg,"Power Forward, Center",Right,6-9,220,31,July,1967,Maryland,1990 NBA Draft,San Antonio Spurs,"2nd round (16th pick, 43rd overall)",,"November 3, 1990"
matenya01,Yante Maten,Power Forward,Right,6-7,240,14,August,1996,Georgia,,,,,"April 9, 2019"
mathega01,Garrison Mathews,Shooting Guard,Right,6-5,215,24,October,1996,Lipscomb,,,,7.0,"October 23, 2019"
mathida01,Dakota Mathias,Shooting Guard,Right,6-4,200,11,July,1995,Purdue,,,,,"December 27, 2020"
mathube01,Bennedict Mathurin,"Small Forward, Shooting Guard",Right,6-5,210,19,June,2002,Arizona,2022 NBA Draft,Indiana Pacers,"1st round (6th pick, 6th overall)",4.0,"October 19, 2022"
matkoka01,Karlo MatkoviÄ,Power Forward,Right,6-10,231,30,March,2001,,2022 NBA Draft,New Orleans Pelicans,"2nd round (22nd pick, 52nd overall)",2.0,"October 23, 2024"
matthwe01,Wes Matthews,Point Guard,Right,6-1,170,24,August,1959,Wisconsin,1980 NBA Draft,Washington Bullets,"1st round (14th pick, 14th overall)",,"October 10, 1980"
matthwe02,Wesley Matthews,"Shooting Guard, Small Forward",Right,6-5,220,14,October,1986,Marquette,,,,,"October 28, 2009"
maxeyty01,Tyrese Maxey,"Point Guard, Shooting Guard",Right,6-2,200,4,November,2000,Kentucky,2020 NBA Draft,Philadelphia 76ers,"1st round (21st pick, 21st overall)",6.0,"December 23, 2020"
maxwece01,Cedric Maxwell,Small Forward,Right,6-8,205,21,November,1955,UNC Charlotte,1977 NBA Draft,Boston Celtics,"1st round (12th pick, 12th overall)",,"October 19, 1977"
maxweve01,Vernon Maxwell,"Shooting Guard, Point Guard",Right,6-4,180,12,September,1965,Florida,1988 NBA Draft,Denver Nuggets,"2nd round (22nd pick, 47th overall)",,"November 5, 1988"
maydo01,Don May,Small Forward,Left,6-4,200,3,January,1946,Dayton,1968 NBA Draft,New York Knicks,"3rd round (8th pick, 30th overall)",,"October 15, 1968"
mayescl01,Clyde Mayes,Power Forward,Right,6-8,225,17,March,1953,Furman University,1975 NBA Draft,Milwaukee Bucks,"2nd round (4th pick, 22nd overall)",,"October 28, 1975"
mayssk01,Skylar Mays,"Shooting Guard, Point Guard",Right,6-4,205,5,September,1997,LSU,2020 NBA Draft,Atlanta Hawks,"2nd round (20th pick, 50th overall)",4.0,"December 23, 2020"
mbahalu01,Luc Mbah a Moute,"Power Forward, Small Forward",Right,6-8,230,9,September,1986,UCLA,2008 NBA Draft,Milwaukee Bucks,"2nd round (7th pick, 37th overall)",,"October 28, 2008"
mbengbe01,Bez Mbeng,Shooting Guard,Right,6-4,185,2,May,2003,Yale,,,,1.0,"March 13, 2026"
mbengdj01,D.J. Mbenga,Center,Right,7-0,245,30,December,1980,,,,,,"November 6, 2004"
mcadobo01,Bob McAdoo,"Center, Power Forward",Right,6-9,210,25,September,1951,Vincennes University,1972 NBA Draft,Buffalo Braves,"1st round (2nd pick, 2nd overall)",,"October 10, 1972"
