player_id,player_name,Experience,Career Games,Career Points,Career Total Rebound Percentage,Career Assists Percentage,Career Field Goal Percentage,Career 3pt Field Goal Percentage,Career Free Throw Percentage,Career Effective Field Goal Percentage,Career Player Efficiency Rating,Career Win Shares
buzelma01,Matas Buzelis,2.0,157,12.4,4.6,1.5,46.0,35.3,79.5,54.8,13.9,4.4
bynuman01,Andrew Bynum,,418,11.5,7.7,1.2,55.6,11.1,69.0,55.6,19.6,37.4
byrnema01,Marty Byrnes,,263,5.7,2.2,1.6,46.3,32.6,73.6,46.9,10.8,4.2
cabocbr01,Bruno Caboclo,,105,4.2,2.6,0.7,40.3,30.8,83.6,48.0,11.3,1.5
cacokde01,Devontae Cacok,,36,2.5,2.2,0.2,62.1,,50.0,62.1,19.2,0.9
caffeja01,Jason Caffey,,462,7.3,4.4,0.9,48.1,0.0,63.7,48.1,12.5,13.5
cainja01,Jamal Cain,4.0,121,5.0,2.1,0.6,46.8,35.3,76.6,54.7,12.8,2.9
caldejo01,JosÃ© CalderÃ³n,,895,8.9,2.4,5.8,47.2,40.7,87.3,54.3,15.8,58.3
caldwad01,Adrian Caldwell,,197,2.0,2.5,0.2,48.5,0.0,45.3,48.5,8.7,1.1
caldwke01,Kentavious Caldwell-Pope,13.0,963,11.0,2.9,1.9,42.7,36.5,82.6,51.7,11.6,49.2
calhobi01,Bill Calhoun,,442,7.8,4.0,2.3,34.1,,70.2,,11.2,18.5
calhoco01,Corky Calhoun,,542,5.3,3.6,1.1,46.0,,78.2,46.0,9.3,14.4
camarto01,Toumani Camara,3.0,230,10.9,5.3,2.0,44.8,36.7,72.7,54.9,11.6,11.9
campafa01,Facundo Campazzo,,138,5.3,1.8,3.3,36.9,32.6,82.5,47.8,11.3,5.1
campbel01,Elden Campbell,,1044,10.3,5.9,1.1,46.0,5.4,69.9,46.0,15.9,62.8
campbto01,Tony Campbell,,690,11.6,3.1,1.5,45.6,25.4,79.0,46.0,14.5,20.7
canaais01,Isaiah Canaan,,235,8.1,1.9,1.9,37.1,35.1,83.6,48.1,10.7,4.3
cancavl01,Vlatko ÄanÄar,,143,3.4,1.8,0.9,47.2,35.4,84.7,55.6,10.4,2.4
cannade01,Devin Cannady,,13,6.5,0.8,0.8,36.1,39.6,78.6,50.7,9.5,0.2
cannola01,Larry Cannon,,213,16.6,2.9,3.6,41.1,25.7,76.0,41.5,14.8,7.1
capelca01,Clint Capela,12.0,739,11.1,9.9,1.0,61.3,12.5,54.6,61.3,21.6,72.6
cardibr01,Brian Cardinal,,456,4.6,2.3,1.0,40.8,37.2,86.1,48.2,12.7,15.4
cardwdy01,Dylan Cardwell,1.0,44,5.4,7.5,1.4,58.7,50.0,51.0,59.2,15.8,2.3
careyve01,Vernon Carey Jr.,3.0,37,1.9,1.4,0.1,47.4,14.3,65.4,48.2,12.5,0.2
carliri01,Rick Carlisle,,188,2.2,0.8,1.1,42.2,22.9,77.5,43.5,7.0,0.5
carlsbr01,Branden Carlson,2.0,74,4.9,2.4,0.6,49.8,34.9,65.9,59.2,17.6,2.7
carlsdo01,Don Carlson,,180,8.0,1.7,1.8,33.0,,62.3,,,11.3
carrica01,Bub Carrington,2.0,164,10.3,3.8,4.5,41.2,37.4,76.5,51.5,9.5,-0.2
carrke01,Kenny Carr,,674,11.6,7.4,1.4,51.0,7.9,68.4,51.0,14.7,33.6
carrml01,M.L. Carr,,678,10.0,4.5,2.0,47.2,27.5,73.7,47.6,14.0,33.5
carrode01,DeMarre Carroll,,578,8.9,4.2,1.3,43.0,35.8,74.1,50.8,13.3,29.5
cartede02,Devin Carter,2.0,74,6.4,2.7,1.9,40.1,27.4,67.4,45.8,12.7,0.5
carteje01,Jevon Carter,8.0,465,5.3,1.7,1.6,39.5,37.7,79.7,51.6,10.4,9.4
cartemi01,Michael Carter-Williams,,395,10.2,4.3,4.3,40.2,25.6,70.5,42.6,13.5,6.6
cartevi01,Vince Carter,,1541,16.7,4.3,3.1,43.5,37.1,79.8,48.9,18.6,125.3
cartewe01,Wendell Carter Jr.,8.0,461,11.9,8.1,2.0,51.0,31.6,74.0,55.3,15.8,33.3
cartodj01,D.J. Carton,2.0,8,1.8,1.0,0.8,26.7,14.3,83.3,30.0,3.7,-0.1
cartwbi01,Bill Cartwright,,963,13.2,6.3,1.4,52.5,0.0,77.1,52.5,15.2,72.8
carusal01,Alex Caruso,9.0,473,6.8,2.9,2.7,43.8,36.5,76.2,53.1,12.5,23.1
cassesa01,Sam Cassell,,993,15.7,3.2,6.0,45.4,33.1,86.1,48.0,19.5,87.5
casspom01,Omri Casspi,,588,7.9,4.0,1.1,45.4,36.8,67.8,52.0,13.0,19.6
castlco01,Colin Castleton,3.0,46,3.3,3.1,0.7,47.9,12.5,80.0,48.7,11.3,0.8
castlst01,Stephon Castle,2.0,149,15.6,4.4,5.6,44.8,30.5,72.9,49.6,15.5,6.9
caulewi01,Willie Cauley-Stein,,422,8.7,5.9,1.4,54.4,18.8,61.2,54.5,16.6,23.3
caupatr01,Troy Caupain,,4,2.5,0.8,1.0,50.0,66.7,,62.5,30.7,0.1
cavanty01,Tyler Cavanaugh,,50,3.8,2.7,0.6,43.2,35.1,82.6,53.4,12.4,1.2
caverah01,Ahmad Caver,1.0,1,2.0,0.0,0.0,100.0,,,100.0,76.2,0.0
cazalma01,Malcolm Cazalon,,1,0.0,0.0,0.0,,,,,0.0,0.0
celesjo01,John Celestand,,16,2.3,0.7,1.3,33.3,22.2,83.3,35.6,2.7,-0.1
chalmma01,Mario Chalmers,,646,8.9,2.5,3.7,41.7,35.1,79.3,49.8,12.7,32.3
chambwi01,Wilt Chamberlain,,1045,30.1,22.9,4.4,54.0,,51.1,,26.2,247.3
champju01,Justin Champagnie,5.0,187,7.1,4.6,1.0,49.4,34.6,75.9,56.7,16.0,7.0
champju02,Julian Champagnie,4.0,255,9.4,4.1,1.4,42.4,37.5,85.2,55.9,12.2,10.9
chandke01,Kennedy Chandler,2.0,47,5.2,1.6,2.8,43.6,32.1,60.7,47.5,11.9,0.5
chandty01,Tyson Chandler,,1160,8.2,9.0,0.8,59.7,0.0,64.4,59.7,16.1,102.1
chandwi01,Wilson Chandler,,676,12.5,5.3,1.8,44.3,34.1,77.0,50.2,12.8,29.0
chanedo01,Don Chaney,,790,8.4,4.0,2.2,43.6,20.0,77.6,43.7,11.6,36.3
chapmwa01,Wayne Chapman,,206,7.0,2.5,1.5,38.3,25.7,69.1,39.3,8.8,1.1
chealjo01,Joe Chealey,,5,0.8,0.0,0.4,10.0,0.0,100.0,10.0,-1.9,-0.1
cheatzy01,Zylan Cheatham,,5,2.4,1.8,0.6,50.0,0.0,,50.0,4.0,0.0
cheekma01,Maurice Cheeks,,1101,11.1,2.8,6.7,52.3,25.5,79.3,52.6,16.5,103.5
cheniph01,Phil Chenier,,578,17.2,3.6,3.0,44.4,40.0,80.6,44.5,15.3,39.3
chilcpe01,Pete Chilcutt,,584,4.3,3.3,0.8,44.1,38.1,69.6,48.1,11.9,10.6
chiozch01,Chris Chiozza,,91,3.3,1.3,2.4,35.3,34.3,80.0,44.6,9.3,0.8
chomcul01,Ulrich Chomche,1.0,7,0.7,1.1,0.3,40.0,,50.0,40.0,5.2,0.0
choneji01,Jim Chones,,788,12.5,8.2,1.6,47.8,0.0,68.0,47.8,13.9,45.8
chrisca02,Cam Christie,2.0,68,2.6,1.3,0.5,36.8,22.6,74.1,41.1,9.2,0.2
chrisjo01,Josh Christopher,3.0,152,6.5,1.8,1.5,45.1,27.3,73.7,49.7,11.9,0.2
chrisma01,Marquese Chriss,,292,7.6,4.7,1.0,45.6,29.0,66.7,50.0,13.4,6.5
chrisma02,Max Christie,4.0,263,8.0,2.8,1.4,43.3,38.6,86.4,54.2,10.1,6.7
chubist01,Steve Chubin,,226,12.8,3.8,3.9,39.8,19.6,82.0,40.1,14.7,12.6
cissemo01,Moussa Cisse,1.0,38,4.5,5.7,0.2,57.4,,46.9,57.4,16.0,1.3
cissosi01,Sidy Cissoko,3.0,109,4.2,1.9,1.2,40.8,28.3,65.2,48.7,7.5,1.6
clarkbr01,Brandon Clarke,7.0,309,10.2,5.5,1.3,60.5,26.6,69.7,61.6,19.8,24.6
clarkca01,Carlos Clark,,93,2.4,0.9,0.7,40.7,0.0,80.3,40.7,9.5,0.6
clarkga01,Gary Clark,,170,3.1,2.5,0.5,35.1,32.6,83.8,48.9,9.0,3.0
clarkia01,Ian Clark,,330,5.6,1.3,1.2,43.9,34.0,80.4,51.3,10.3,4.4
clarkja02,Jaylen Clark,2.0,108,4.1,1.6,0.6,44.5,36.2,70.2,52.4,10.9,3.3
clarkjo01,Jordan Clarkson,12.0,825,15.3,3.2,2.8,43.7,33.6,82.9,50.5,15.1,25.9
clawsjo01,John Clawson,,70,4.7,2.8,0.7,47.6,,68.5,47.6,7.0,1.3
claxtni01,Nic Claxton,7.0,380,10.6,7.6,2.1,62.2,18.6,55.5,62.4,18.3,30.9
claxtsp01,Speedy Claxton,,334,9.3,2.5,4.3,40.9,19.3,76.2,41.7,14.5,14.2
claytwa01,Walter Clayton,1.0,69,7.8,2.0,4.0,38.4,30.7,90.1,46.5,10.3,0.3
cleamji01,Jim Cleamons,,652,8.3,3.0,3.9,46.0,22.6,76.5,46.1,12.6,29.1
clemoch01,Chris Clemons,,33,4.9,0.9,0.8,40.1,34.6,90.9,53.2,13.1,0.4
clevean01,Antonius Cleveland,,28,1.2,0.8,0.1,34.3,42.9,63.6,38.6,4.0,-0.1
cliffni01,Nique Clifford,1.0,75,8.6,3.8,2.4,41.8,33.3,72.2,48.2,9.0,-0.6
clingdo01,Donovan Clingan,2.0,144,9.5,9.9,1.7,52.7,33.2,65.1,57.5,19.5,12.6
clownno01,Noah Clowney,3.0,135,10.1,4.0,1.2,39.5,33.2,80.2,49.9,10.9,2.4
coffeam01,Amir Coffey,7.0,369,6.2,1.8,1.1,45.7,38.2,83.4,55.0,10.8,12.5
colemja01,Jack Coleman,,633,10.6,9.2,2.8,41.6,,69.5,,15.8,47.7
coleno01,Norris Cole,,360,7.0,2.0,2.7,40.7,32.4,74.3,44.9,9.2,3.0
collida01,Darren Collison,,711,12.5,2.7,5.0,47.1,39.4,85.3,51.7,16.2,49.9
colliis01,Isaiah Collier,2.0,130,10.0,3.0,6.7,45.7,25.7,70.5,48.9,12.0,0.9
collijo01,John Collins,9.0,541,15.7,7.7,1.4,54.6,36.9,78.9,59.5,18.5,43.8
colliyu01,Yuri Collins,1.0,2,1.0,1.5,2.0,33.3,,,33.3,13.9,0.1
colliza01,Zach Collins,8.0,388,8.0,4.9,1.8,48.5,33.4,76.5,53.6,13.9,12.4
colsobo01,Bonzie Colson,,8,4.9,3.8,0.4,33.3,23.8,88.9,39.7,12.9,0.2
comanch01,Chance Comanche,,1,7.0,3.0,0.0,60.0,,25.0,60.0,12.2,0.0
combsgl01,Glen Combs,,465,16.5,2.6,3.5,43.3,36.7,81.0,47.4,14.2,34.3
congdje01,Jeff Congdon,,306,6.5,2.0,3.3,37.7,28.5,79.9,40.2,8.6,6.3
conlege01,Gene Conley,,351,5.9,6.3,0.6,37.1,,65.7,,10.2,5.1
conlemi01,Mike Conley,19.0,1226,13.6,2.9,5.5,43.6,38.7,82.6,51.0,16.9,107.6
connapa01,Pat Connaughton,11.0,637,5.8,3.3,1.3,43.8,35.7,76.7,55.2,11.2,25.3
cookeja01,Javonte Cooke,1.0,19,1.2,1.0,0.4,22.0,13.0,100.0,25.6,-0.1,-0.3
cookqu01,Quinn Cook,,188,6.4,1.7,1.6,46.1,40.8,79.5,54.8,12.3,4.1
cooksxa01,Xavier Cooks,,10,3.8,3.8,0.6,60.7,0.0,40.0,60.7,14.3,0.2
cookty01,Tyler Cook,,65,3.8,2.5,0.3,65.4,50.0,60.0,65.7,13.4,1.6
coopemi01,Michael Cooper,,873,8.9,3.2,4.2,46.9,34.0,83.3,50.2,12.8,52.5
coopesh01,Sharife Cooper,2.0,54,6.3,1.7,2.4,49.8,36.6,83.3,55.6,12.7,0.4
cornepe01,Petr Cornelie,,13,1.1,1.1,0.2,33.3,12.5,75.0,36.7,9.6,0.0
costela01,Larry Costello,,706,12.2,3.8,4.6,43.8,,84.1,,14.5,62.7
coulibi01,Bilal Coulibaly,3.0,178,10.8,4.5,2.6,42.6,31.3,73.4,48.7,11.0,1.7
councri01,Ricky Council IV,2.0,105,6.7,2.5,1.1,40.2,27.3,78.6,46.0,12.9,1.6
countme01,Mel Counts,,789,8.3,6.0,1.4,43.5,,76.4,,15.3,27.7
courtjo01,Joe Courtney,,96,2.8,1.5,0.3,43.3,66.7,63.3,43.7,9.7,0.3
couside01,DeMarcus Cousins,,654,19.6,10.2,3.0,46.0,33.1,73.7,48.1,22.0,46.8
cousybo01,Bob Cousy,,924,18.4,5.2,7.5,37.5,,80.3,,19.9,91.1
covinro01,Robert Covington,,614,10.8,5.5,1.4,40.9,36.2,81.1,52.4,13.1,31.8
cowarce01,Cedric Coward,1.0,62,13.6,5.9,2.8,47.1,33.8,84.3,54.2,15.3,2.5
cowenda01,Dave Cowens,,766,17.6,13.6,3.8,46.0,7.1,78.3,46.0,17.0,86.3
crabbal01,Allen Crabbe,,381,9.1,2.8,1.1,42.5,38.7,83.1,53.1,10.8,13.7
craigto01,Torrey Craig,,458,5.9,3.9,1.0,45.2,35.4,70.1,54.5,11.3,17.2
crawfis01,Isaiah Crawford,2.0,29,1.4,0.8,0.2,42.9,22.2,70.0,48.6,9.6,0.2
crawfja01,Jamal Crawford,,1327,14.6,2.2,3.4,41.0,34.8,86.2,47.7,15.1,60.7
creekmi01,Mitch Creek,,5,4.2,2.4,1.2,50.0,0.0,71.4,50.0,20.2,0.2
crispjo01,Joe Crispin,,21,3.8,0.5,1.2,38.2,38.5,92.3,49.3,17.1,0.4
critcru01,Russ Critchfield,,47,3.4,0.6,1.1,36.1,0.0,65.5,36.1,7.9,0.1
crowdja01,Jae Crowder,,812,9.3,4.2,1.6,41.8,34.7,77.7,51.8,12.5,43.0
crutcja01,Jalen Crutcher,1.0,1,0.0,0.0,0.0,0.0,,,0.0,-12.6,0.0
cryerlj01,LJ Cryer,1.0,18,8.2,1.6,1.0,40.2,39.4,89.5,56.0,9.9,0.3
cuiyo01,Cui Yongxi,,5,0.6,0.4,0.0,14.3,0.0,50.0,14.3,-10.7,-0.1
culveja01,Jarrett Culver,4.0,144,6.5,2.8,1.2,40.1,27.6,50.9,45.1,9.3,-0.1
cumbeja01,Jarron Cumberland,,3,0.7,1.0,0.3,50.0,0.0,,50.0,8.4,0.0
cunnibi01,Billy Cunningham,,770,21.2,10.4,4.3,45.2,26.3,73.0,45.2,20.0,78.6
cunnica01,Cade Cunningham,5.0,272,22.5,5.4,8.0,44.9,34.0,84.0,50.1,18.0,14.9
cunnida01,Dante Cunningham,,715,5.8,3.7,0.7,46.9,34.5,64.9,49.8,11.1,24.9
cunnidi01,Dick Cunningham,,358,2.8,3.7,0.6,40.6,,63.6,,10.5,4.2
cunnija01,Jared Cunningham,,84,2.3,0.7,0.5,34.7,30.6,67.4,40.2,6.8,0.2
curetea01,Earl Cureton,,674,5.4,4.7,1.0,47.3,0.0,53.8,47.3,10.4,14.4
curryed01,Eddy Curry,,527,12.9,5.2,0.5,54.5,100.0,64.2,54.5,15.9,21.7
curryse01,Seth Curry,12.0,560,9.9,2.0,1.9,47.1,43.3,86.4,58.3,13.4,25.4
curryst01,Stephen Curry,17.0,1069,24.8,4.7,6.3,47.1,42.2,91.2,58.2,23.4,147.1
dadiepa01,PacÃ´me Dadiet,2.0,47,1.7,1.0,0.4,32.9,25.5,76.5,41.1,8.1,0.2
dallmho01,Howie Dallmar,,146,9.6,,2.3,28.3,,69.8,,,15.1
dampilo01,Louie Dampier,,960,15.9,2.6,4.9,44.4,35.8,82.0,47.4,15.4,74.1
dandrbo01,Bob Dandridge,,839,18.5,6.8,3.4,48.4,16.7,78.0,48.4,16.7,80.3
daniean01,Antonio Daniels,,872,7.6,1.8,3.4,44.4,31.1,79.3,47.9,14.6,47.0
daniedy01,Dyson Daniels,4.0,272,9.4,5.1,4.0,48.8,29.8,61.4,52.7,14.0,15.8
danieme01,Mel Daniels,,639,18.4,14.9,1.8,46.8,8.8,65.7,46.8,20.1,64.8
danietr01,Troy Daniels,,339,6.6,1.3,0.5,40.1,39.5,79.9,54.6,10.4,5.1
dantlad01,Adrian Dantley,,955,24.3,5.7,3.0,54.0,17.1,81.8,54.0,21.5,134.2
dardeol01,Ollie Darden,,223,9.2,6.2,1.0,43.5,18.2,69.5,43.6,13.5,7.7
darlina01,Nate Darling,,7,1.3,0.1,0.1,28.6,28.6,100.0,42.9,8.2,0.0
dasiltr01,Tristan Da Silva,2.0,151,8.6,3.5,1.6,43.3,35.7,88.0,52.4,11.0,5.8
daviebo01,Bob Davies,,462,14.3,2.9,4.9,37.8,,75.9,,18.1,49.7
davisan02,Anthony Davis,14.0,807,24.0,10.7,2.6,52.2,29.5,79.3,53.6,26.7,120.1
davisde01,Deyonta Davis,,107,4.2,3.2,0.4,59.9,0.0,63.5,59.9,15.4,3.6
davised01,Ed Davis,,722,5.9,6.4,0.7,56.7,0.0,58.3,56.7,16.4,43.3
davisgl01,Glen Davis,,514,8.0,4.4,0.9,44.7,18.2,70.0,44.8,12.4,18.6
davishu01,Hubert Davis,,685,8.2,1.5,1.7,45.8,44.1,83.7,53.7,11.8,27.7
davisjd01,JD Davison,4.0,64,2.1,1.0,1.1,38.0,26.6,68.8,44.6,10.8,0.6
davisjo01,Johnny Davis,,750,12.9,2.0,4.5,44.8,17.6,82.1,45.0,14.3,38.5
davisjo06,Johnny Davis,3.0,112,3.5,1.6,0.6,39.7,27.3,56.1,44.4,7.3,-0.4
daviste02,Terence Davis,5.0,228,8.0,2.7,1.3,43.3,36.6,82.6,54.2,13.3,5.3
davisty01,Tyler Davis,,1,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
daviswa01,Walt Davis,,325,4.8,4.3,0.7,37.7,,69.5,,9.6,4.8
dawkida01,Darryl Dawkins,,726,12.0,6.1,1.3,57.2,13.3,68.5,57.2,15.8,46.4
dayeau01,Austin Daye,,293,5.2,2.6,0.7,40.2,35.1,77.8,46.9,11.6,4.5
daysda01,Darius Days,,4,3.8,1.5,0.3,41.7,30.0,100.0,54.2,18.3,0.1
debusda01,Dave DeBusschere,,875,16.1,11.0,2.9,43.2,,69.9,,15.5,60.8
deckga01,Gabriel Deck,,17,6.0,2.7,1.7,49.4,21.1,81.8,51.9,15.1,0.6
decolna01,Nando De Colo,,119,3.8,1.8,1.7,42.9,36.3,83.5,49.1,11.8,2.4
dedmode01,Dewayne Dedmon,,515,6.3,5.8,0.7,52.6,33.6,73.1,56.5,15.1,23.3
dekkesa01,Sam Dekker,,201,5.4,3.0,0.8,47.8,28.8,60.6,52.5,12.7,5.4
delauja01,Javin DeLaurier,,1,0.0,1.0,0.0,,,,,15.6,0.0
delebi01,Bison Dele,,413,11.0,6.2,1.1,52.8,14.3,69.1,52.8,16.5,22.8
delgaan01,Ãngel Delgado,,2,1.5,2.0,0.0,20.0,,50.0,20.0,4.3,0.0
dellama01,Matthew Dellavedova,,479,5.2,1.7,3.5,38.5,36.3,83.5,47.3,9.7,10.2
dembofe01,Fennis Dembo,,31,1.2,0.7,0.2,33.3,0.0,80.0,33.3,7.8,-0.1
demineg01,Egor DÑmin,1.0,52,10.3,3.2,3.3,39.9,38.5,83.1,53.7,11.3,0.9
dempsge01,George Dempsey,,315,5.0,3.6,2.3,40.7,,66.1,,12.4,10.8
denglu01,Luol Deng,,902,14.8,6.1,2.3,45.6,33.2,76.9,48.5,15.4,74.0
dennide01,Dexter Dennis,1.0,4,5.5,2.3,1.0,52.6,12.5,33.3,55.3,18.3,0.0
dennira01,RayJ Dennis,2.0,28,3.7,1.4,1.7,31.9,30.3,90.9,40.5,8.1,-0.3
derozde01,DeMar DeRozan,17.0,1264,21.1,4.3,4.1,47.1,30.2,84.3,48.7,18.9,114.1
derrima01,Marcus Derrickson,,11,4.2,1.2,0.1,48.5,50.0,80.0,63.6,19.4,0.2
diabamo01,Moussa DiabatÃ©,4.0,177,6.0,6.5,1.2,60.6,20.0,63.4,60.8,16.9,11.4
diakima01,Mamadi Diakite,,55,3.1,2.3,0.4,48.3,22.9,69.7,51.0,11.2,0.9
diallch01,Cheick Diallo,,183,5.2,4.1,0.4,59.6,28.6,77.4,59.7,17.0,6.3
diallha01,Hamidou Diallo,6.0,265,8.6,3.8,1.1,49.5,27.4,62.3,51.6,13.6,6.2
diawamo01,Mohamed Diawara,1.0,69,3.6,1.4,0.8,42.3,36.9,75.0,53.5,10.3,0.9
diawbo01,Boris Diaw,,1064,8.6,4.4,3.5,49.3,33.6,71.7,52.4,12.9,51.6
dickede01,Derrek Dickey,,321,6.1,4.9,1.1,47.0,,74.5,,13.2,11.1
dickgr01,Gradey Dick,3.0,190,9.2,2.5,1.1,41.7,34.3,86.4,50.4,10.2,3.1
dickihu01,Hunter Dickinson,1.0,5,2.4,1.0,0.4,35.7,0.0,100.0,35.7,3.8,-0.1
dienggo01,Gorgui Dieng,,628,7.3,5.6,1.3,49.6,35.5,79.1,52.4,16.2,30.7
diengou01,Ousmane Dieng,4.0,166,5.4,2.5,1.5,42.3,31.4,72.0,50.4,10.2,2.0
dillcr01,Craig Dill,,65,6.8,5.8,0.5,38.3,0.0,67.0,38.3,9.6,0.4
dilliro01,Rob Dillingham,2.0,114,5.5,1.6,2.1,41.1,32.4,70.0,46.5,8.6,-1.0
dinwisp01,Spencer Dinwiddie,11.0,621,13.0,3.0,5.1,41.4,33.3,79.6,49.1,14.7,36.0
divindo01,Donte DiVincenzo,8.0,498,11.0,4.3,3.0,42.3,38.0,76.7,55.1,13.4,29.1
doleami01,Michael Doleac,,587,4.9,3.3,0.6,43.9,12.5,79.1,43.9,10.8,12.7
doncilu01,Luka DonÄiÄ,8.0,514,29.2,8.5,8.2,46.9,35.2,75.5,54.4,25.8,66.6
dorsety01,Tyler Dorsey,,107,6.6,2.3,1.3,39.2,35.1,66.9,48.2,10.7,1.1
dortlu01,Luguentz Dort,7.0,432,11.6,3.8,1.6,40.5,35.8,78.8,50.7,10.6,18.6
dosunay01,Ayo Dosunmu,5.0,348,11.1,3.0,3.3,50.5,38.0,80.4,57.7,12.7,17.5
dotsoda01,Damyean Dotson,,213,7.5,2.5,1.5,41.7,34.5,71.1,50.4,10.3,3.0
dotsode01,Devon Dotson,,28,2.0,0.9,1.1,42.6,20.0,55.6,46.3,11.0,0.2
doumbse01,Sekou Doumbouya,,96,5.6,2.8,0.7,38.8,25.6,69.3,44.0,6.9,-0.4
downist01,Steve Downing,,27,2.4,1.5,0.4,31.8,,55.0,,9.2,-0.2
dowtije01,Jeff Dowtin Jr.,,87,4.8,1.4,1.7,47.3,37.7,73.3,53.4,14.1,2.3
doziepj01,PJ Dozier,,130,5.4,2.6,1.6,40.3,31.1,64.7,46.6,10.3,1.8
dragigo01,Goran DragiÄ,,946,13.3,3.0,4.7,45.9,36.2,76.6,51.7,16.5,56.7
drellhe01,Henri Drell,,4,2.8,1.0,1.0,40.0,33.3,50.0,50.0,10.7,0.0
drexlcl01,Clyde Drexler,,1086,20.4,6.1,5.6,47.2,31.8,78.8,49.5,21.1,135.6
drumman01,Andre Drummond,14.0,967,12.1,11.9,1.2,53.9,21.7,48.9,54.2,21.4,80.0
duartch01,Chris Duarte,,177,7.6,2.6,1.3,40.6,34.9,81.3,48.9,10.5,1.9
ducasal01,Alex Ducas,,21,1.7,1.2,0.2,40.0,47.6,100.0,56.7,10.1,0.3
dudlech01,Charles Dudley,,361,5.3,3.0,3.4,49.7,,67.2,,14.0,14.0
dudleja01,Jared Dudley,,904,7.3,3.2,1.5,46.3,39.3,73.2,54.8,12.5,43.0
duerote01,Terry Duerod,,143,6.7,1.1,1.2,46.2,32.9,67.2,47.5,12.1,1.0
dukeda01,David Duke Jr.,4.0,55,4.2,2.0,0.9,41.7,26.2,76.7,45.4,10.0,0.4
dumarjo01,Joe Dumars,,1018,16.1,2.2,4.5,46.0,38.2,84.3,49.8,15.3,86.2
duncati01,Tim Duncan,,1392,19.0,10.8,3.0,50.6,17.9,69.6,50.7,24.2,206.4
dunnkr01,Kris Dunn,10.0,489,7.6,3.3,3.9,44.3,33.7,74.1,49.3,12.1,15.7
dunnry01,Ryan Dunn,2.0,144,6.4,3.9,1.1,44.0,31.9,48.8,52.2,11.2,3.6
duranke01,Kevin Durant,18.0,1201,27.1,6.9,4.4,50.3,39.2,88.2,55.6,24.6,186.1
durenja01,Jalen Duren,4.0,276,13.5,10.3,2.1,65.2,0.0,71.5,65.2,21.1,29.5
duvaltr01,Trevon Duval,,3,1.7,0.3,0.7,66.7,100.0,,83.3,38.3,0.1
dwanja01,Jack Dwan,,60,4.6,,2.2,31.8,,49.3,,,1.2
eakinji01,Jim Eakins,,767,10.8,7.3,1.8,50.4,0.0,78.8,50.4,16.4,57.5
easonta01,Tari Eason,4.0,221,10.4,6.3,1.3,45.1,35.0,74.8,51.0,15.6,11.8
echenja01,Jaime Echenique,,1,0.0,0.0,0.0,,,,,0.0,0.0
edeyza01,Zach Edey,2.0,77,9.9,8.7,1.0,58.9,33.3,72.3,60.7,18.6,5.6
edgecvj01,VJ Edgecombe,1.0,75,16.0,5.6,4.2,43.8,35.4,81.8,51.0,14.0,4.4
edmonbo01,Bobby Edmonds,,75,7.7,5.0,0.4,43.4,16.7,65.1,43.5,12.5,2.5
edwaran01,Anthony Edwards,6.0,442,24.6,5.2,4.1,45.3,36.9,80.2,53.1,18.2,31.4
edwarca01,Carsen Edwards,3.0,72,3.7,1.1,0.7,36.4,29.7,75.8,45.0,8.1,0.3
edwarfr01,Franklin Edwards,,296,6.1,1.0,2.6,44.9,3.0,79.5,44.9,12.6,3.9
edwarja01,James Edwards,,1168,12.7,5.1,1.3,49.5,4.8,69.8,49.5,14.7,59.7
edwarje01,Jesse Edwards,,2,0.0,0.0,0.5,,,,,-0.1,0.0
edwarju01,Justin Edwards,2.0,108,7.7,2.2,1.4,45.1,36.8,76.5,54.9,11.6,2.7
edwarke02,Kessler Edwards,4.0,178,3.6,2.2,0.6,42.8,36.0,78.6,52.1,9.4,2.7
edwarro01,Rob Edwards,,2,1.5,1.5,0.0,25.0,25.0,,37.5,-0.8,0.0
edwarvi01,Vince Edwards,1.0,2,1.5,1.0,0.0,25.0,25.0,,37.5,3.8,0.0
eliema01,Mario Elie,,732,8.6,2.8,2.6,47.3,36.5,85.4,53.7,13.1,48.9
ellebcj01,CJ Elleby,2.0,88,4.6,2.9,1.1,39.0,27.5,71.7,44.9,9.2,0.5
ellefra01,Ray Ellefson,,6,1.0,2.7,0.0,11.1,,100.0,,,-0.1
ellenhe01,Henry Ellenson,,83,4.1,2.5,0.6,37.1,33.6,77.3,44.6,10.7,0.4
ellinwa01,Wayne Ellington,,770,8.0,2.1,1.1,41.0,38.2,84.3,52.2,11.1,21.1
elliose01,Sean Elliott,,742,14.2,4.3,2.6,46.5,37.5,79.9,50.0,13.9,55.7
elliske01,Keon Ellis,4.0,225,6.6,2.1,1.3,46.5,40.7,77.8,60.5,12.3,9.7
ellisle01,Leroy Ellis,,1048,9.7,8.3,1.3,44.2,,72.8,,13.2,46.3
elsonfr01,Francisco Elson,,472,3.7,3.5,0.6,47.8,18.8,70.0,47.9,10.0,11.7
elyme01,Melvin Ely,,375,5.3,3.2,0.7,46.0,0.0,62.5,46.0,10.6,4.0
embiijo01,Joel Embiid,10.0,490,27.6,10.8,3.7,50.0,33.9,83.0,53.3,28.0,69.0
embrywa01,Wayne Embry,,831,12.5,9.1,1.4,44.0,,64.0,,15.1,37.8
